employee_id,customer_id,action,timestamp,is_suspicious
E368,C39156,delete,2024-08-24 05:04:00,0
E120,C90662,delete,2024-11-29 21:28:00,0
E1,C90956,delete,2024-12-26 10:17:00,0
E365,C67925,export,2024-11-08 13:19:00,0
E85,C71196,view,2024-11-14 03:07:00,0
E263,C32867,view,2024-05-05 11:44:00,0
E1,C95724,view,2024-03-03 07:21:00,0
E243,C62016,export,2024-12-02 08:11:00,0
E177,C96314,view,2024-10-02 06:55:00,0
E101,C16251,edit,2024-02-27 16:17:00,0
E43,C65847,edit,2024-01-25 20:03:00,0
E205,C98231,edit,2024-06-08 09:49:00,0
E100,C39180,export,2024-03-29 08:43:00,0
E46,C65860,view,2024-06-04 00:41:00,0
E172,C43768,view,2024-10-05 08:52:00,0
E361,C6443,export,2024-09-15 01:15:00,1
E226,C1530,delete,2024-10-08 19:22:00,0
E374,C24729,permission_change,2024-01-06 18:43:00,1
E406,C8788,view,2024-07-03 07:50:00,0
E411,C50737,view,2024-05-21 08:57:00,0
E394,C12199,permission_change,2024-07-16 13:16:00,1
E497,C27866,view,2024-05-04 20:57:00,0
E160,C97472,view,2024-05-10 07:12:00,0
E268,C75996,edit,2024-06-24 02:29:00,0
E417,C92456,view,2024-08-22 12:33:00,0
E366,C69098,view,2024-02-25 20:13:00,0
E295,C91898,edit,2024-07-24 09:55:00,0
E310,C56583,permission_change,2024-06-03 15:38:00,0
E462,C75084,view,2024-09-19 03:22:00,0
E53,C89616,view,2024-11-06 10:02:00,0
E124,C49087,permission_change,2024-09-03 20:08:00,1
E374,C23035,export,2024-09-14 11:13:00,1
E418,C35503,view,2024-10-24 15:05:00,0
E469,C2652,permission_change,2024-04-15 06:33:00,0
E377,C18579,export,2024-12-12 18:07:00,1
E60,C46391,view,2024-12-13 01:01:00,0
E285,C67423,delete,2024-11-17 04:56:00,0
E262,C9163,delete,2024-08-15 14:45:00,0
E377,C95967,permission_change,2024-12-24 22:33:00,1
E130,C96597,edit,2024-01-26 14:02:00,0
E298,C91607,view,2024-11-19 20:57:00,0
E113,C4446,edit,2024-11-03 02:35:00,0
E77,C81202,view,2024-11-10 08:28:00,0
E306,C37023,view,2024-07-26 16:40:00,0
E111,C72739,edit,2024-12-08 19:02:00,0
E496,C6303,view,2024-03-15 04:22:00,0
E272,C44444,view,2024-07-02 17:16:00,0
E116,C39181,view,2024-11-20 10:16:00,0
E369,C7672,delete,2024-04-02 17:34:00,0
E289,C82230,login,2024-01-25 11:23:00,0
E338,C9338,export,2024-07-04 13:21:00,0
E43,C60001,view,2024-03-25 23:11:00,0
E360,C83546,edit,2024-01-07 14:41:00,0
E227,C40074,view,2024-04-09 09:56:00,0
E22,C58985,view,2024-04-28 18:07:00,0
E459,C3158,export,2024-09-20 06:01:00,0
E13,C67524,login,2024-06-09 10:48:00,0
E275,C15316,delete,2024-12-20 02:58:00,0
E450,C89543,permission_change,2024-01-02 14:23:00,1
E4,C22422,delete,2024-02-19 20:14:00,0
E241,C10014,view,2024-07-13 20:27:00,0
E405,C84885,delete,2024-05-05 13:56:00,0
E27,C33518,edit,2024-05-04 23:33:00,0
E99,C23100,delete,2024-12-21 14:40:00,0
E153,C79805,export,2024-05-05 22:59:00,0
E359,C89734,export,2024-04-05 21:55:00,0
E290,C64729,export,2024-12-09 15:58:00,0
E16,C70675,view,2024-07-30 03:37:00,0
E244,C47416,delete,2024-10-07 01:06:00,0
E405,C78198,delete,2024-08-06 20:14:00,0
E400,C11307,view,2024-03-18 14:48:00,0
E374,C48683,delete,2024-05-02 00:27:00,1
E346,C35851,edit,2024-07-06 20:19:00,0
E89,C53040,delete,2024-11-12 13:02:00,0
E320,C12810,view,2024-09-07 16:51:00,0
E488,C11950,view,2024-04-03 01:22:00,0
E478,C54516,view,2024-11-13 08:00:00,0
E141,C4299,delete,2024-05-04 06:20:00,0
E363,C36559,edit,2024-06-09 03:13:00,0
E476,C80014,view,2024-06-18 12:49:00,0
E495,C70948,delete,2024-02-26 07:22:00,0
E360,C98061,view,2024-10-07 19:10:00,0
E341,C59787,view,2024-05-01 10:24:00,0
E68,C5198,export,2024-10-11 15:52:00,1
E142,C66171,view,2024-04-18 12:01:00,0
E366,C59766,delete,2024-10-24 02:52:00,0
E318,C33211,delete,2024-06-08 08:15:00,0
E198,C61318,view,2024-09-14 10:38:00,0
E199,C8922,edit,2024-06-11 18:35:00,0
E381,C97337,edit,2024-02-05 16:08:00,0
E260,C50915,view,2024-10-07 01:30:00,0
E403,C18512,delete,2024-06-21 02:31:00,0
E346,C94114,view,2024-01-04 13:37:00,0
E124,C97971,delete,2024-11-25 04:43:00,1
E68,C23016,delete,2024-04-25 20:21:00,1
E437,C66962,permission_change,2024-11-29 09:45:00,0
E241,C68254,delete,2024-02-07 06:19:00,0
E15,C61409,view,2024-12-26 08:51:00,0
E5,C70239,view,2024-06-22 21:13:00,0
E86,C8915,view,2024-01-08 22:38:00,0
E97,C70973,delete,2024-04-18 23:39:00,0
E138,C99214,permission_change,2024-02-18 11:03:00,0
E10,C71547,view,2024-06-18 04:18:00,0
E118,C47448,edit,2024-07-07 14:46:00,0
E58,C78952,export,2024-12-04 14:26:00,0
E136,C38582,view,2024-01-22 09:20:00,0
E431,C8595,edit,2024-01-16 09:58:00,0
E485,C74482,view,2024-04-30 03:41:00,0
E116,C79766,delete,2024-02-26 01:02:00,0
E1,C56382,login,2024-02-24 17:35:00,0
E250,C86783,login,2024-11-09 03:19:00,0
E152,C81554,export,2024-06-10 22:48:00,0
E203,C85162,view,2024-09-19 15:16:00,0
E65,C15889,login,2024-12-22 12:08:00,0
E308,C14569,login,2024-12-26 10:20:00,0
E9,C85098,delete,2024-09-29 13:23:00,0
E428,C81746,view,2024-03-25 06:31:00,0
E21,C66962,view,2024-04-05 12:39:00,0
E67,C40611,edit,2024-12-16 14:17:00,0
E209,C19746,view,2024-08-21 16:37:00,0
E45,C86462,edit,2024-09-23 12:19:00,0
E39,C38634,view,2024-03-05 00:58:00,0
E223,C24168,login,2024-10-06 21:45:00,0
E429,C62205,edit,2024-10-24 05:12:00,0
E361,C50352,delete,2024-01-30 19:52:00,1
E151,C87720,view,2024-07-04 09:56:00,0
E214,C65178,view,2024-06-14 07:13:00,0
E351,C57102,view,2024-03-26 12:19:00,0
E336,C45678,edit,2024-01-24 14:26:00,0
E372,C88398,delete,2024-01-18 07:52:00,0
E450,C61150,delete,2024-01-02 00:23:00,1
E444,C61848,edit,2024-04-07 22:27:00,0
E66,C75853,edit,2024-05-06 15:37:00,0
E96,C14648,login,2024-01-17 01:51:00,0
E44,C76981,view,2024-08-04 22:31:00,0
E120,C14677,view,2024-09-03 21:32:00,0
E297,C16985,login,2024-08-28 03:03:00,0
E431,C75434,delete,2024-01-14 07:16:00,0
E277,C33206,login,2024-03-22 04:20:00,0
E98,C94483,delete,2024-07-25 03:34:00,0
E431,C11310,login,2024-06-21 23:46:00,0
E113,C75513,delete,2024-07-27 19:13:00,0
E289,C7251,view,2024-11-02 10:23:00,0
E377,C90293,delete,2024-03-20 22:25:00,1
E347,C77389,view,2024-12-21 22:01:00,0
E277,C78486,delete,2024-09-13 14:36:00,0
E208,C84398,delete,2024-05-17 19:09:00,0
E399,C7003,view,2024-10-03 12:22:00,0
E12,C84437,edit,2024-12-17 18:06:00,0
E125,C24951,permission_change,2024-01-05 22:14:00,0
E18,C13659,login,2024-07-09 21:23:00,0
E124,C82198,export,2024-06-22 17:57:00,1
E356,C10798,delete,2024-10-13 15:24:00,0
E449,C36422,delete,2024-09-03 19:52:00,0
E53,C47265,export,2024-08-10 13:33:00,0
E330,C35363,view,2024-04-24 07:09:00,0
E357,C19041,view,2024-11-28 14:00:00,0
E68,C71813,permission_change,2024-03-13 00:37:00,1
E361,C68824,export,2024-06-20 09:29:00,1
E299,C63616,view,2024-09-30 13:54:00,0
E272,C60554,delete,2024-02-22 15:11:00,0
E375,C42835,edit,2024-06-23 11:56:00,0
E162,C58372,edit,2024-10-06 06:45:00,0
E234,C96995,login,2024-06-25 16:40:00,0
E438,C32699,view,2024-04-25 11:41:00,0
E144,C11555,edit,2024-02-22 12:20:00,0
E22,C30652,delete,2024-02-29 10:48:00,0
E341,C67704,edit,2024-11-19 09:15:00,0
E8,C78561,view,2024-08-16 05:38:00,0
E340,C5767,delete,2024-09-27 04:31:00,0
E24,C23209,view,2024-10-14 11:48:00,0
E38,C35771,view,2024-10-21 05:43:00,0
E286,C7153,edit,2024-07-24 14:42:00,0
E10,C2561,export,2024-10-09 15:46:00,0
E344,C55992,view,2024-03-22 15:34:00,0
E101,C19029,view,2024-04-10 19:05:00,0
E13,C61752,edit,2024-04-08 10:58:00,0
E361,C25836,delete,2024-12-14 07:52:00,1
E358,C77806,edit,2024-03-05 07:33:00,0
E391,C27542,delete,2024-03-06 12:45:00,0
E437,C57853,view,2024-07-23 18:50:00,0
E386,C26846,delete,2024-06-15 13:41:00,0
E277,C78327,export,2024-06-02 17:04:00,0
E34,C67246,export,2024-02-01 18:02:00,0
E26,C38500,edit,2024-02-13 21:09:00,0
E172,C17707,edit,2024-11-03 07:48:00,0
E151,C92641,view,2024-12-06 03:54:00,0
E25,C94243,edit,2024-07-15 18:03:00,0
E16,C65251,edit,2024-08-20 23:43:00,0
E307,C44116,view,2024-05-29 13:57:00,0
E428,C96343,view,2024-10-13 10:42:00,0
E144,C92552,delete,2024-07-23 19:30:00,0
E100,C96256,view,2024-01-06 03:26:00,0
E196,C94243,view,2024-12-24 01:20:00,0
E362,C44394,view,2024-09-21 23:49:00,0
E189,C64840,view,2024-09-13 13:58:00,0
E445,C49109,view,2024-05-15 18:49:00,0
E31,C71482,edit,2024-10-09 17:17:00,0
E47,C94118,permission_change,2024-07-02 15:16:00,0
E259,C37476,login,2024-10-03 05:20:00,0
E81,C13691,delete,2024-07-09 08:36:00,0
E476,C32081,view,2024-02-22 02:20:00,0
E164,C1803,delete,2024-07-02 12:06:00,0
E265,C62714,delete,2024-08-16 21:38:00,0
E378,C65759,delete,2024-12-23 09:01:00,0
E358,C69810,view,2024-03-26 14:04:00,0
E20,C86449,login,2024-02-16 23:37:00,0
E367,C94085,edit,2024-04-10 20:22:00,0
E152,C1494,view,2024-01-16 14:40:00,0
E141,C33081,view,2024-10-01 11:31:00,0
E486,C72819,export,2024-10-21 01:21:00,0
E383,C57843,view,2024-02-22 13:40:00,0
E395,C10760,delete,2024-08-09 20:05:00,0
E21,C29536,edit,2024-04-13 23:49:00,0
E78,C4155,view,2024-02-03 15:13:00,0
E15,C77747,export,2024-01-31 00:20:00,0
E106,C5142,login,2024-08-28 21:31:00,0
E377,C26189,export,2024-06-12 11:03:00,1
E493,C2869,edit,2024-12-25 02:48:00,0
E240,C67916,view,2024-01-21 12:01:00,0
E177,C54934,view,2024-02-19 16:27:00,0
E258,C50318,edit,2024-02-02 00:39:00,0
E461,C95734,edit,2024-11-13 23:05:00,0
E456,C49357,delete,2024-12-04 14:55:00,0
E448,C36559,view,2024-12-13 14:32:00,0
E354,C31884,view,2024-04-22 20:26:00,0
E144,C57968,view,2024-08-19 09:00:00,0
E418,C94866,export,2024-10-05 18:25:00,0
E190,C14323,login,2024-06-07 10:21:00,0
E73,C41546,permission_change,2024-10-14 15:03:00,1
E44,C72819,permission_change,2024-02-15 06:05:00,0
E431,C64960,login,2024-08-25 22:31:00,0
E52,C44968,view,2024-11-29 09:25:00,0
E259,C7869,view,2024-10-11 04:12:00,0
E363,C20325,view,2024-08-29 03:08:00,0
E374,C36485,export,2024-04-12 05:16:00,1
E23,C67876,export,2024-11-25 10:27:00,0
E79,C80206,permission_change,2024-07-13 16:45:00,0
E126,C95192,login,2024-04-16 15:39:00,0
E47,C50505,edit,2024-09-26 01:21:00,0
E422,C58892,view,2024-05-09 09:30:00,0
E305,C96860,edit,2024-04-03 08:43:00,0
E499,C44082,login,2024-07-01 20:49:00,0
E19,C61658,view,2024-01-26 21:52:00,0
E385,C42851,permission_change,2024-10-15 01:54:00,0
E6,C84607,edit,2024-09-05 19:54:00,0
E432,C76339,delete,2024-01-20 05:17:00,0
E423,C62754,view,2024-09-29 02:41:00,0
E455,C76454,view,2024-08-22 17:00:00,0
E81,C6343,view,2024-10-03 05:22:00,0
E286,C40626,view,2024-10-12 00:50:00,0
E344,C60098,login,2024-07-17 15:42:00,0
E135,C36573,edit,2024-11-12 21:51:00,0
E446,C50084,login,2024-11-28 11:41:00,0
E432,C29545,delete,2024-07-12 01:45:00,0
E0,C67369,view,2024-06-07 03:47:00,0
E361,C81234,export,2024-07-13 00:17:00,1
E82,C46244,edit,2024-02-13 06:08:00,0
E214,C41493,view,2024-12-20 01:19:00,0
E216,C36535,edit,2024-03-16 13:04:00,0
E382,C50084,delete,2024-07-18 03:14:00,0
E16,C85942,view,2024-11-17 19:13:00,0
E288,C76183,view,2024-10-16 20:33:00,0
E394,C88758,delete,2024-05-17 22:48:00,1
E126,C9692,view,2024-10-22 18:06:00,0
E308,C98789,edit,2024-01-14 23:06:00,0
E421,C91528,view,2024-01-06 11:47:00,0
E202,C6760,export,2024-06-29 02:47:00,0
E284,C46655,view,2024-12-10 14:18:00,0
E147,C19195,view,2024-12-19 19:39:00,0
E361,C18056,export,2024-07-03 11:23:00,1
E322,C1046,delete,2024-09-21 10:13:00,0
E360,C64479,delete,2024-05-09 03:53:00,0
E380,C68837,edit,2024-10-11 23:03:00,0
E86,C40397,view,2024-10-17 12:11:00,0
E95,C13481,delete,2024-07-16 02:41:00,0
E155,C93094,delete,2024-02-08 20:30:00,1
E74,C45961,view,2024-04-24 20:41:00,0
E73,C46703,permission_change,2024-06-30 02:22:00,1
E394,C14741,export,2024-06-02 17:40:00,1
E406,C18628,permission_change,2024-09-19 00:05:00,0
E21,C23931,view,2024-07-24 01:21:00,0
E316,C97107,delete,2024-04-03 09:51:00,0
E369,C60616,permission_change,2024-02-12 09:11:00,0
E477,C31233,edit,2024-02-25 11:56:00,0
E129,C66456,edit,2024-08-12 11:25:00,0
E151,C10676,view,2024-08-02 16:58:00,0
E155,C7915,delete,2024-08-11 04:26:00,1
E358,C4687,view,2024-04-30 03:17:00,0
E242,C50518,view,2024-11-12 04:09:00,0
E12,C95875,edit,2024-01-23 07:28:00,0
E253,C28648,edit,2024-08-20 23:06:00,0
E163,C39132,edit,2024-05-20 18:07:00,0
E457,C71237,edit,2024-02-09 16:49:00,0
E33,C9659,delete,2024-05-28 00:20:00,0
E246,C49467,login,2024-03-24 10:28:00,0
E42,C31832,view,2024-08-14 14:41:00,0
E27,C32408,delete,2024-12-25 10:41:00,0
E212,C20000,edit,2024-08-19 12:36:00,0
E69,C5916,edit,2024-12-08 07:33:00,0
E348,C33082,edit,2024-09-05 00:38:00,0
E432,C5435,delete,2024-07-17 16:45:00,0
E223,C92353,view,2024-12-29 07:24:00,0
E479,C64960,edit,2024-10-02 02:15:00,0
E429,C20925,delete,2024-02-19 12:25:00,0
E249,C34109,view,2024-05-22 18:41:00,0
E247,C81793,view,2024-06-04 00:10:00,0
E496,C4762,view,2024-11-20 18:01:00,0
E391,C76539,edit,2024-10-23 08:41:00,0
E2,C11457,view,2024-09-24 15:18:00,0
E81,C79926,view,2024-08-02 01:04:00,0
E367,C93244,edit,2024-12-02 20:33:00,0
E351,C45636,edit,2024-08-24 06:44:00,0
E134,C88455,view,2024-06-27 05:51:00,0
E49,C35175,export,2024-02-29 10:07:00,0
E168,C34396,edit,2024-08-15 07:32:00,0
E313,C85269,delete,2024-01-10 12:13:00,0
E73,C55019,export,2024-12-02 19:31:00,1
E249,C97337,view,2024-10-11 12:12:00,0
E480,C89263,delete,2024-12-27 17:41:00,0
E306,C36589,export,2024-01-20 10:05:00,0
E174,C28693,view,2024-04-16 15:35:00,0
E177,C49650,edit,2024-09-23 14:27:00,0
E143,C72314,login,2024-02-24 14:20:00,0
E495,C2869,permission_change,2024-03-11 07:26:00,0
E84,C28292,edit,2024-05-23 23:24:00,0
E335,C79358,edit,2024-08-08 05:39:00,0
E382,C57880,permission_change,2024-06-10 17:38:00,0
E391,C5429,view,2024-12-11 11:12:00,0
E237,C30258,view,2024-04-22 11:47:00,0
E226,C40082,delete,2024-11-18 07:49:00,0
E185,C87854,view,2024-12-08 05:25:00,0
E92,C76811,edit,2024-08-25 04:08:00,0
E368,C77513,view,2024-02-17 16:11:00,0
E332,C66924,edit,2024-12-19 21:41:00,0
E141,C70688,edit,2024-06-09 22:10:00,0
E8,C56035,delete,2024-04-29 18:12:00,0
E166,C27282,export,2024-06-08 20:50:00,0
E140,C59785,view,2024-06-04 13:15:00,0
E100,C50010,view,2024-05-06 11:10:00,0
E410,C98923,edit,2024-09-08 00:21:00,0
E268,C90956,export,2024-10-09 01:11:00,0
E223,C70639,login,2024-11-27 14:57:00,0
E199,C48650,view,2024-05-08 10:49:00,0
E69,C25732,view,2024-01-18 23:26:00,0
E124,C27085,permission_change,2024-08-23 05:27:00,1
E68,C574,export,2024-12-06 21:38:00,1
E186,C74256,view,2024-05-05 20:16:00,0
E263,C1086,delete,2024-07-18 02:18:00,0
E200,C4461,delete,2024-11-07 20:24:00,0
E86,C98965,view,2024-08-27 00:09:00,0
E272,C75236,edit,2024-10-14 07:04:00,0
E433,C64730,view,2024-02-09 15:51:00,0
E300,C75292,view,2024-07-28 15:44:00,0
E245,C45860,view,2024-11-03 16:23:00,0
E302,C62163,view,2024-07-17 11:10:00,0
E428,C52699,view,2024-02-26 17:07:00,0
E244,C6996,view,2024-05-21 19:37:00,0
E327,C79072,login,2024-03-08 13:37:00,0
E244,C65518,export,2024-09-15 14:46:00,0
E462,C92868,edit,2024-04-02 21:46:00,0
E16,C54022,edit,2024-05-22 19:30:00,0
E227,C99542,export,2024-12-16 18:40:00,0
E154,C77553,view,2024-09-12 11:37:00,0
E354,C23561,view,2024-07-31 11:13:00,0
E434,C56134,view,2024-06-23 06:45:00,0
E26,C55204,edit,2024-07-30 11:28:00,0
E223,C1595,export,2024-04-30 01:18:00,0
E180,C80565,view,2024-06-05 03:44:00,0
E179,C92568,edit,2024-11-03 18:47:00,0
E155,C75853,export,2024-07-06 03:49:00,1
E296,C5471,view,2024-09-11 13:07:00,0
E236,C51504,view,2024-06-03 08:02:00,0
E92,C65585,edit,2024-08-28 08:00:00,0
E494,C30870,delete,2024-04-12 12:12:00,0
E376,C52745,export,2024-03-03 17:12:00,0
E370,C87928,login,2024-12-25 08:08:00,0
E269,C42609,view,2024-04-15 14:08:00,0
E171,C79377,delete,2024-12-08 01:20:00,0
E155,C34573,export,2024-07-04 00:35:00,1
E487,C55019,edit,2024-09-02 00:06:00,0
E325,C91547,view,2024-12-29 13:02:00,0
E425,C74258,edit,2024-01-07 13:10:00,0
E493,C80624,view,2024-03-01 23:36:00,0
E410,C4063,view,2024-07-04 19:38:00,0
E123,C78647,edit,2024-10-14 13:14:00,0
E32,C41289,export,2024-06-22 01:27:00,0
E7,C25247,view,2024-09-29 19:20:00,0
E478,C1424,view,2024-09-06 11:47:00,0
E134,C40837,edit,2024-01-26 06:26:00,0
E18,C99387,login,2024-03-15 12:22:00,0
E234,C54182,view,2024-07-14 22:57:00,0
E428,C48489,edit,2024-11-01 07:47:00,0
E349,C13566,export,2024-01-09 12:34:00,0
E225,C884,view,2024-03-07 11:07:00,0
E258,C33229,delete,2024-04-08 23:21:00,0
E40,C16251,export,2024-09-03 10:22:00,0
E94,C68219,delete,2024-09-14 18:17:00,0
E325,C18411,export,2024-10-24 22:16:00,0
E92,C31771,export,2024-10-19 10:08:00,0
E403,C55804,view,2024-02-08 03:35:00,0
E355,C1036,view,2024-02-02 17:23:00,0
E270,C82613,export,2024-11-03 01:21:00,0
E294,C21225,view,2024-10-23 18:46:00,0
E451,C80334,edit,2024-07-05 19:50:00,0
E390,C84841,export,2024-12-16 05:30:00,0
E298,C29298,delete,2024-03-14 00:07:00,0
E236,C51341,view,2024-10-27 10:24:00,0
E275,C39770,delete,2024-12-09 00:53:00,0
E482,C12917,view,2024-03-01 02:34:00,0
E324,C24610,export,2024-11-22 17:29:00,0
E233,C70639,view,2024-02-01 01:25:00,0
E299,C111,login,2024-03-21 13:48:00,0
E184,C67246,view,2024-04-08 06:29:00,0
E143,C39245,edit,2024-02-25 05:12:00,0
E44,C66264,login,2024-10-13 05:35:00,0
E140,C178,delete,2024-10-23 10:57:00,0
E498,C18579,view,2024-11-25 01:59:00,0
E225,C89601,export,2024-02-02 17:48:00,0
E425,C47658,view,2024-10-03 00:29:00,0
E235,C878,delete,2024-05-18 18:05:00,0
E206,C44880,view,2024-04-04 04:37:00,0
E205,C94262,edit,2024-05-27 10:17:00,0
E226,C81793,delete,2024-05-05 12:31:00,0
E289,C34323,edit,2024-05-07 12:28:00,0
E406,C90662,view,2024-07-31 15:56:00,0
E168,C29655,view,2024-03-03 04:58:00,0
E27,C31114,view,2024-12-30 19:25:00,0
E491,C86449,view,2024-08-21 19:54:00,0
E162,C87660,delete,2024-01-09 11:13:00,0
E135,C95578,delete,2024-05-02 23:37:00,0
E474,C63834,edit,2024-10-11 15:18:00,0
E52,C33494,view,2024-01-27 22:36:00,0
E15,C52384,view,2024-03-28 11:12:00,0
E73,C17407,export,2024-09-01 05:59:00,1
E444,C4624,export,2024-08-15 10:23:00,0
E464,C60265,export,2024-06-08 10:09:00,0
E73,C6722,export,2024-10-31 21:32:00,1
E267,C83194,edit,2024-09-19 17:47:00,0
E407,C79926,delete,2024-01-04 06:43:00,0
E361,C31361,delete,2024-07-10 02:34:00,1
E111,C12908,permission_change,2024-08-21 00:01:00,0
E394,C98202,delete,2024-08-10 02:13:00,1
E252,C97820,delete,2024-04-11 01:18:00,0
E348,C73117,delete,2024-11-30 10:49:00,0
E167,C39990,view,2024-03-19 04:54:00,0
E300,C94117,export,2024-04-22 14:59:00,0
E7,C10019,edit,2024-07-05 01:13:00,0
E415,C6676,delete,2024-03-15 11:20:00,0
E403,C13008,view,2024-05-21 09:00:00,0
E420,C1372,view,2024-09-09 08:57:00,0
E187,C1202,view,2024-09-23 14:30:00,0
E304,C25147,view,2024-01-14 11:56:00,0
E219,C43905,edit,2024-08-18 18:03:00,0
E360,C452,export,2024-07-23 05:47:00,0
E126,C74275,view,2024-05-09 11:29:00,0
E139,C75390,view,2024-02-18 04:38:00,0
E75,C99011,export,2024-01-23 21:14:00,0
E293,C8512,view,2024-03-15 06:07:00,0
E319,C7417,edit,2024-06-14 05:02:00,0
E155,C42281,export,2024-03-31 15:02:00,1
E115,C528,edit,2024-02-19 07:39:00,0
E23,C98485,edit,2024-08-11 01:35:00,0
E76,C11035,edit,2024-07-10 23:24:00,0
E314,C6855,view,2024-01-02 12:51:00,0
E491,C19309,view,2024-10-17 17:03:00,0
E17,C6919,export,2024-03-30 01:34:00,0
E391,C57906,permission_change,2024-06-10 12:09:00,0
E143,C92485,view,2024-06-20 07:18:00,0
E315,C14356,view,2024-12-09 16:26:00,0
E2,C7061,view,2024-10-01 05:54:00,0
E54,C15889,edit,2024-03-06 19:00:00,0
E206,C76607,view,2024-02-14 13:23:00,0
E232,C33914,edit,2024-08-06 05:05:00,0
E279,C60971,view,2024-11-04 22:17:00,0
E465,C42851,export,2024-09-01 03:03:00,0
E464,C39770,delete,2024-06-23 23:17:00,0
E450,C60001,export,2024-07-30 23:45:00,1
E304,C7541,edit,2024-09-01 16:28:00,0
E425,C74573,delete,2024-08-12 15:49:00,0
E325,C42521,view,2024-02-01 16:06:00,0
E162,C51422,edit,2024-06-11 00:40:00,0
E171,C41273,view,2024-10-09 23:19:00,0
E92,C81205,edit,2024-10-28 15:01:00,0
E343,C55768,edit,2024-12-13 16:08:00,0
E64,C36845,view,2024-07-11 13:44:00,0
E95,C21429,delete,2024-04-10 13:15:00,0
E263,C99955,view,2024-04-22 19:59:00,0
E195,C7171,view,2024-09-28 14:12:00,0
E466,C38566,view,2024-08-14 22:25:00,0
E342,C82198,edit,2024-11-14 23:53:00,0
E343,C35259,export,2024-01-21 02:13:00,0
E388,C42744,edit,2024-01-26 00:42:00,0
E68,C14249,permission_change,2024-03-09 09:11:00,1
E476,C16694,edit,2024-05-15 15:50:00,0
E256,C7251,edit,2024-01-07 03:14:00,0
E316,C55804,view,2024-05-12 17:01:00,0
E101,C64004,edit,2024-12-08 23:18:00,0
E239,C17478,view,2024-02-12 13:39:00,0
E445,C79409,export,2024-03-21 17:25:00,0
E184,C64054,delete,2024-07-21 19:02:00,0
E341,C40175,view,2024-04-21 18:32:00,0
E402,C25469,edit,2024-05-31 00:34:00,0
E193,C95115,view,2024-12-23 23:29:00,0
E212,C19706,permission_change,2024-09-24 07:21:00,0
E444,C80407,edit,2024-07-21 16:24:00,0
E191,C94846,view,2024-09-30 18:20:00,0
E324,C11115,delete,2024-06-28 12:42:00,0
E29,C82944,view,2024-03-18 21:32:00,0
E107,C12229,delete,2024-03-28 23:38:00,0
E286,C1529,view,2024-10-29 13:51:00,0
E133,C22071,view,2024-01-14 09:52:00,0
E235,C77772,login,2024-06-11 19:30:00,0
E172,C53678,edit,2024-06-02 09:10:00,0
E90,C36422,export,2024-10-03 18:15:00,0
E103,C94682,login,2024-04-27 01:06:00,0
E223,C89866,delete,2024-12-29 19:46:00,0
E218,C37437,edit,2024-01-30 01:38:00,0
E95,C34277,view,2024-10-05 16:48:00,0
E117,C39707,edit,2024-05-10 15:23:00,0
E428,C15775,view,2024-02-10 23:06:00,0
E322,C90131,view,2024-10-12 23:43:00,0
E194,C56035,edit,2024-08-08 00:01:00,0
E366,C37069,permission_change,2024-01-28 21:03:00,0
E224,C14439,view,2024-06-06 05:01:00,0
E493,C55264,delete,2024-07-20 13:15:00,0
E23,C68824,delete,2024-10-19 19:43:00,0
E141,C8508,export,2024-06-28 10:39:00,0
E459,C71447,view,2024-03-21 01:44:00,0
E374,C77961,export,2024-02-16 23:28:00,1
E209,C22633,edit,2024-02-22 19:27:00,0
E346,C19309,edit,2024-12-30 13:01:00,0
E156,C23648,view,2024-09-17 17:13:00,0
E24,C21698,view,2024-08-06 17:20:00,0
E124,C49976,export,2024-03-28 16:48:00,1
E452,C88615,delete,2024-12-05 23:30:00,0
E447,C8546,delete,2024-09-19 16:34:00,0
E490,C6317,view,2024-04-21 23:55:00,0
E118,C70675,edit,2024-02-23 20:24:00,0
E69,C1104,edit,2024-02-22 09:19:00,0
E52,C18017,view,2024-05-04 07:19:00,0
E9,C77090,edit,2024-12-11 06:15:00,0
E190,C36148,edit,2024-09-30 22:49:00,0
E167,C88236,view,2024-02-08 23:09:00,0
E147,C57237,view,2024-11-25 06:59:00,0
E236,C45650,view,2024-06-19 09:49:00,0
E220,C47759,view,2024-10-12 17:44:00,0
E1,C58199,delete,2024-04-11 23:27:00,0
E308,C19375,view,2024-04-28 17:27:00,0
E208,C62377,delete,2024-01-24 00:02:00,0
E158,C89502,login,2024-04-10 07:09:00,0
E127,C3829,view,2024-04-09 04:04:00,0
E330,C65401,edit,2024-10-11 16:12:00,0
E417,C25836,delete,2024-04-01 13:33:00,0
E224,C78787,view,2024-04-16 18:19:00,0
E105,C38510,view,2024-11-11 14:07:00,0
E10,C71355,view,2024-06-13 13:38:00,0
E163,C89446,view,2024-10-10 12:51:00,0
E374,C95617,delete,2024-03-27 17:00:00,1
E348,C96041,edit,2024-07-03 09:26:00,0
E157,C22406,view,2024-07-17 04:34:00,0
E217,C6919,edit,2024-10-13 06:55:00,0
E226,C72314,view,2024-06-30 03:28:00,0
E361,C31361,export,2024-05-02 22:42:00,1
E186,C13584,edit,2024-08-21 03:56:00,0
E73,C62388,permission_change,2024-10-28 18:59:00,1
E3,C86504,permission_change,2024-12-14 22:18:00,0
E128,C45500,edit,2024-09-19 10:18:00,0
E6,C9101,view,2024-03-02 11:13:00,0
